SAMPLE_ID,BRCA1/2_mut,other_HRR_gene_mutation_somatic,cnv_N_CNdipl,cnv_N_CNloss,cnv_N_CNgain,cnv_CNlt5_frac,cnv_CNgt10_frac,cnv_evenCN_frac,cnv_CNloss_frac,cnv_DUP_len_30000_inf,cnv_DUP_len_30_100,cnv_DEL_len_100000_inf,cnv_DIPLOID_len_100000_inf,sv_n_trans,sv_n_del,sv_n_inv,sv_n_tadem_dup,sv_trans_frac,sv_del_frac,sv_inv_frac,sv_tadem_dup_frac,sv_n_all_sv,sv_n_svclass_stdev,sv_dup_30000+,sv_del_100000+,sv_microhom_deletion_mean,sv_microhom_inversion_mean,sv_microhom_tandem-duplication_mean,sv_microhom_translocation_mean,indel_n_del,indel_n_ins,ins_indel_ratio,del_indel_ratio,indel_DEL_len_1,indel_DEL_len_2,indel_DEL_len_3,indel_DEL_len_4,indel_DEL_len_inf,indel_INS_len_1,indel_INS_len_2,indel_INS_len_3,indel_INS_len_4,indel_INS_len_inf,indel_DEL_mh,indel_DEL_noMHstatus,indel_DEL_rep,indel_del_mh_ratio,Telomeric_AI,Interstitial_AI,Telomeric_LOH,Interstitial_LOH,Ploidy,aberrant_cell_fraction,LST_count,LOH_count,MSI,cnv_DEL_0_3500_sum_indel_DEL_len_inf,indel_INS_len_inf_sum_cnv_DUP_0_30000,indel_INS_len_inf_sum_cnv_DUP_0_1000,frac_cnv_DUP_len_30000_inf,frac_cnv_DEL_len_100000_inf,frac_cnv_DIPLOID_len_100000_inf,frac_sv_dup_30000+,frac_sv_del_frac,frac_sv_del_100000+,FBI_relaxed,percent_all_cc2ca,percent_all_cc2ct,cc2ca_vs_cc2ct,SBS31,ccne1_amp,resistant_ccne1_over_6,cnv_DUP_len_0_30000,cnv_DEL_len_0_100000,cnv_DIPLOID_len_0_100000,sv_dup_0_30000,sv_del_0_100000,frac_cnv_DUP_len_0_30000,frac_cnv_DEL_len_0_100000,frac_cnv_DIPLOID_len_0_100000,frac_sv_dup_0_30000,frac_sv_del_0_100000
Sample_0160,1,0,72,35,340,0.713646532438479,0.0469798657718121,0.520833333333333,0.0933333333333333,306,0,24,54,108,102,46,122,0.285714285714286,0.26984126984127,0.121693121693122,0.322751322751323,378,28.9266313282414,67,19,2.16666666666667,1.32608695652174,1.95081967213115,1.4537037037037,957,95,0.09030418251,0.9096958175,209,21,19,13,695,63,7,4,5,16,637,150,170,0.6656217346,39,322,20,152,3.3676,0.72,38,22,0.25,696,50,17,0.9,0.685714285714286,0.75,0.549180327868853,0.00263852242744063,0.185783020332143,4,61.57,35.64,0.58,0.03,0,0,34,11,18,55,83,0.09999999999999998,0.31428571428571395,0.25,0.45081967213114704,0.814216979667857
Sample_0161,1,0,51,22,304,0.652519893899204,0.0026525198938992,0.479166666666667,0.0674846625766871,287,0,14,40,36,86,36,73,0.155844155844156,0.372294372294372,0.155844155844156,0.316017316017316,231,22.2303283826398,55,41,1.67441860465116,3.66666666666667,1.46575342465753,0.861111111111111,215,131,0.3786127168,0.6213872832,97,12,6,22,78,104,8,2,3,14,79,55,81,0.3674418605,26,252,11,115,3.9023,0.59,13,14,0.11,79,31,14,0.944078947368421,0.636363636363636,0.784313725490196,0.753424657534247,0.00431034482758621,0.474689254210104,3,43.68,46.55,1.07,0.09,0,0,17,8,11,18,45,0.05592105263157898,0.363636363636364,0.21568627450980404,0.24657534246575297,0.525310745789896
Sample_0162,1,0,5,2,297,0.3125,0.0427631578947368,0.570815450643777,0.00668896321070234,279,0,0,1,50,118,61,80,0.161812297734628,0.381877022653722,0.197411003236246,0.258899676375405,309,25.8589926331247,38,26,1.74576271186441,1.63934426229508,1.775,1.72,546,66,0.1078431373,0.8921568627,97,12,7,9,421,50,5,1,3,7,384,89,73,0.7032967033,34,190,16,75,5.2654,0.24,31,16,0.0,421,25,7,0.939393939393939,0.0,0.2,0.475,0.0032258064516129,0.21962821213778,3,62.09,32.28,0.52,0.07,1,1,18,2,4,42,92,0.060606060606060996,1.0,0.8,0.525,0.7803717878622201
Sample_0163,1,0,118,51,317,0.845679012345679,0.00205761316872428,0.507494646680942,0.138586956521739,304,0,40,112,157,195,102,198,0.24079754601227,0.299079754601227,0.156441717791411,0.303680981595092,652,38.7491935399951,93,56,2.0,1.99019607843137,1.55050505050505,1.15286624203822,1421,221,0.134591961,0.865408039,347,33,28,50,963,166,17,3,3,32,895,231,295,0.6298381422,39,348,22,193,2.7846,0.72,37,25,0.29,963,45,34,0.958990536277603,0.784313725490196,0.949152542372881,0.46969696969697,0.00153139356814701,0.286739702359917,11,50.88,42.32,0.83,0.09,0,0,13,11,6,105,139,0.041009463722397,0.21568627450980404,0.05084745762711895,0.53030303030303,0.713260297640083
Sample_0164,1,0,108,79,72,0.965250965250965,0.00386100386100386,0.48780487804878,0.52317880794702,64,0,55,98,44,71,25,88,0.192982456140351,0.31140350877193,0.109649122807017,0.385964912280702,228,24.2383992870816,39,14,1.57746478873239,2.16,1.93181818181818,1.04545454545454,485,89,0.1550522648,0.8449477352,102,15,13,20,335,58,6,3,1,21,322,76,87,0.6639175258,32,139,25,92,1.9081,0.85,27,21,0.43,335,29,21,0.888888888888889,0.69620253164557,0.907407407407407,0.443181818181818,0.00436681222707424,0.196322037025647,0,58.38,35.81,0.61,0.09,0,0,8,24,10,49,57,0.11111111111111105,0.30379746835443,0.092592592592593,0.556818181818182,0.803677962974353
Sample_0165,0,0,60,21,298,0.701846965699208,0.0343007915567282,0.54093567251462,0.0658307210031348,280,0,11,52,28,25,44,109,0.135922330097087,0.121359223300971,0.213592233009709,0.529126213592233,206,33.9742549587184,104,16,0.44,1.15909090909091,1.55045871559633,1.0,501,174,0.2577777778,0.7422222222,272,57,47,44,81,145,17,2,0,10,117,90,294,0.2335329341,29,262,11,83,3.4883,0.56,13,9,0.08,81,28,10,0.939597315436242,0.523809523809524,0.866666666666667,0.954128440366973,0.00483091787439614,0.636908212560386,2,39.74,48.56,1.22,0.03,1,0,18,10,8,5,9,0.06040268456375797,0.47619047619047605,0.13333333333333297,0.045871559633027026,0.363091787439614
Sample_0166,0,0,43,47,17,0.990654205607477,0.0,0.425742574257426,0.734375,16,0,37,33,7,19,38,14,0.0897435897435897,0.243589743589744,0.487179487179487,0.179487179487179,78,11.5,13,12,1.26315789473684,1.26315789473684,1.85714285714286,0.0,79,60,0.4316546763,0.5683453237,41,7,3,3,25,50,2,0,1,7,23,13,43,0.2911392405,6,57,5,50,1.8034,0.95,0,1,0.08,25,8,7,0.941176470588235,0.787234042553192,0.767441860465116,0.928571428571429,0.0126582278481013,0.623584277148568,3,28.36,76.32,2.69,0.04,1,1,1,10,10,1,7,0.05882352941176505,0.21276595744680804,0.23255813953488402,0.07142857142857095,0.376415722851432
Sample_0167,0,0,107,70,78,0.972549019607843,0.00392156862745098,0.502024291497976,0.472972972972973,72,0,67,104,42,61,15,11,0.325581395348837,0.472868217054264,0.116279069767442,0.0852713178294574,129,20.4374044340273,9,7,2.24590163934426,2.26666666666667,1.09090909090909,0.595238095238095,551,88,0.13771518,0.86228482,139,15,10,17,370,58,4,4,1,21,357,75,119,0.6479128857,25,115,16,69,1.8762,0.45,24,13,0.0,370,27,22,0.923076923076923,0.957142857142857,0.97196261682243,0.818181818181818,0.00769230769230769,0.113871374527112,0,53.23,37.9,0.71,0.02,1,1,6,3,3,2,54,0.07692307692307698,0.04285714285714304,0.028037383177569986,0.181818181818182,0.886128625472888
Sample_0168,1,0,81,62,53,0.913265306122449,0.0204081632653061,0.472826086956522,0.539130434782609,51,0,53,75,52,50,19,95,0.240740740740741,0.231481481481482,0.087962962962963,0.439814814814815,216,27.046256672597,19,11,1.72,2.26315789473684,1.84210526315789,1.21153846153846,460,116,0.2013888889,0.7986111111,125,14,17,12,292,90,7,1,1,17,272,78,110,0.5913043478,36,107,25,74,1.8977,0.67,23,13,0.05,292,19,17,0.962264150943396,0.854838709677419,0.925925925925926,0.2,0.00460829493087558,0.218986175115207,0,49.67,45.32,0.91,0.07,0,0,2,9,6,76,39,0.03773584905660399,0.14516129032258096,0.07407407407407396,0.8,0.781013824884793
Sample_0169,0,1,61,28,162,0.884462151394422,0.00796812749003984,0.508264462809917,0.147368421052632,158,0,19,49,84,128,39,50,0.279069767441861,0.425249169435216,0.129568106312292,0.166112956810631,301,34.679785178112,32,12,2.59375,1.05128205128205,1.72,0.821428571428571,1153,162,0.1231939163,0.8768060837,253,26,20,21,833,132,8,3,2,17,790,173,190,0.685169124,30,138,13,41,2.8469,0.89,29,7,0.17,833,21,17,0.975308641975309,0.678571428571429,0.80327868852459,0.64,0.00331125827814569,0.0934395695364238,0,54.49,36.57,0.67,0.06,1,0,4,9,12,18,116,0.024691358024691024,0.32142857142857095,0.19672131147541005,0.36,0.9065604304635762
Sample_0170,1,0,65,26,386,0.748427672955975,0.0209643605870021,0.535377358490566,0.0631067961165049,367,0,9,52,46,63,42,116,0.172284644194757,0.235955056179775,0.157303370786517,0.434456928838951,267,29.5074143225055,72,22,2.96825396825397,2.04761904761905,1.49137931034483,0.934782608695652,415,58,0.1226215645,0.8773784355,85,9,6,11,304,37,6,3,0,12,273,78,64,0.6578313253,36,322,20,129,3.4805,0.85,26,13,0.56,305,31,15,0.950777202072539,0.346153846153846,0.8,0.620689655172414,0.00373134328358209,0.347903340440654,5,72.12,35.64,0.49,0.1,1,0,19,17,13,44,41,0.04922279792746098,0.653846153846154,0.19999999999999996,0.37931034482758597,0.652096659559346
Sample_0171,1,0,47,17,354,0.633971291866029,0.0215311004784689,0.513368983957219,0.045822102425876,349,0,10,41,83,114,89,176,0.17965367965368,0.246753246753247,0.192640692640693,0.380952380952381,462,36.8137202683999,45,44,1.64912280701754,0.966292134831461,1.78977272727273,1.36144578313253,820,161,0.1641182467,0.8358817533,210,25,16,17,552,129,3,0,4,25,483,165,172,0.5890243902,40,295,14,74,3.7091,0.7,32,13,0.42,552,30,25,0.985875706214689,0.588235294117647,0.872340425531915,0.255681818181818,0.00215982721382289,0.385131294759577,29,43.06,40.78,0.95,0.02,0,0,5,7,6,131,70,0.014124293785310993,0.41176470588235303,0.12765957446808496,0.744318181818182,0.6148687052404229
Sample_0172,0,0,30,21,356,0.457002457002457,0.132678132678133,0.510714285714286,0.0557029177718833,333,0,11,27,115,85,118,50,0.3125,0.230978260869565,0.320652173913044,0.135869565217391,368,27.4681633896408,45,39,1.37647058823529,1.27118644067797,1.46,1.07826086956522,357,144,0.2874251497,0.7125748503,189,32,31,33,72,106,15,2,1,20,91,62,204,0.2549019608,30,326,12,138,3.9708,0.78,17,5,0.61,73,43,20,0.935393258426966,0.523809523809524,0.9,0.9,0.002710027100271,0.457580105212817,23,28.29,85.19,3.01,0.09,1,1,23,10,3,5,46,0.06460674157303403,0.47619047619047605,0.09999999999999998,0.09999999999999998,0.542419894787183
Sample_0173,0,0,47,14,169,0.708695652173913,0.0260869565217391,0.582474226804124,0.0765027322404372,146,0,5,44,20,35,37,38,0.153846153846154,0.269230769230769,0.284615384615385,0.292307692307692,130,7.29725975966321,32,23,1.42857142857143,1.13513513513514,1.60526315789474,0.85,205,100,0.3278688525,0.6721311475,106,23,23,12,41,72,6,0,3,19,44,38,123,0.2146341463,24,157,13,63,3.506,0.57,3,12,0.01,41,42,21,0.863905325443787,0.357142857142857,0.936170212765957,0.842105263157895,0.00763358778625954,0.652126499454744,0,31.79,62.26,1.96,0.08,1,1,23,9,3,6,12,0.13609467455621305,0.642857142857143,0.06382978723404298,0.15789473684210498,0.347873500545256
Sample_0174,0,1,63,23,369,0.553846153846154,0.0153846153846154,0.5234375,0.0586734693877551,349,0,15,50,29,74,37,177,0.0914826498422713,0.233438485804416,0.116719242902208,0.558359621451104,317,58.9337551832564,163,26,1.54054054054054,1.43243243243243,1.37853107344633,0.655172413793103,454,156,0.2557377049,0.7442622951,176,43,30,39,166,104,9,3,4,36,180,109,165,0.3964757709,35,331,11,94,4.0695,0.64,8,13,0.13,168,56,36,0.94579945799458,0.652173913043478,0.793650793650794,0.92090395480226,0.00314465408805032,0.350246472887982,2,49.18,39.22,0.8,0.05,1,0,20,8,13,14,48,0.054200542005420016,0.34782608695652195,0.20634920634920595,0.07909604519774005,0.6497535271120181
Sample_0175,0,0,27,14,326,0.465940054495913,0.0463215258855586,0.579710144927536,0.0411764705882353,313,0,9,18,29,68,60,17,0.166666666666667,0.39080459770115,0.344827586206897,0.0977011494252874,174,21.1246301742776,17,42,1.32352941176471,1.55,1.52941176470588,1.06896551724138,402,132,0.2471910112,0.7528089888,192,32,22,20,136,99,10,3,3,17,141,78,183,0.3507462687,28,267,8,54,4.3972,0.72,10,8,0.08,136,30,20,0.960122699386503,0.642857142857143,0.666666666666667,1.0,0.00571428571428572,0.614117647058824,11,42.12,46.39,1.1,0.03,0,0,13,5,9,0,26,0.039877300613497035,0.357142857142857,0.33333333333333304,0.0,0.385882352941176
Sample_0176,1,0,73,83,50,0.980582524271845,0.0,0.441025641025641,0.62406015037594,48,0,66,69,93,75,41,266,0.195789473684211,0.157894736842105,0.0863157894736842,0.56,475,87.0412976695545,33,21,1.21333333333333,1.26829268292683,1.5187969924812,1.23655913978495,599,78,0.1152141802,0.8847858198,121,18,17,6,437,59,4,0,0,15,387,122,90,0.6460767947,30,109,23,74,1.6891,0.83,25,20,0.27,437,17,15,0.96,0.795180722891566,0.945205479452055,0.12406015037594,0.00210084033613445,0.279411764705882,1,75.99,35.87,0.47,0.02,0,0,2,17,4,233,54,0.040000000000000036,0.20481927710843395,0.05479452054794498,0.87593984962406,0.720588235294118
Sample_0178,0,0,181,102,395,0.871681415929204,0.0162241887905605,0.485714285714286,0.20523138832998,362,0,65,159,72,145,93,210,0.138461538461538,0.278846153846154,0.178846153846154,0.403846153846154,520,53.2869590049948,188,81,1.48965517241379,1.83870967741935,1.82380952380952,1.11111111111111,548,306,0.3583138173,0.6416861827,274,37,33,41,163,252,23,4,3,24,192,98,258,0.3503649635,33,489,20,296,2.6625,0.66,17,12,0.17,164,57,26,0.916455696202532,0.637254901960784,0.878453038674033,0.895238095238095,0.00191938579654511,0.557548481037792,16,43.9,44.17,1.01,0.06,1,1,33,37,22,22,64,0.08354430379746802,0.36274509803921595,0.12154696132596698,0.10476190476190494,0.442451518962208
Sample_0179,1,0,41,11,186,0.73109243697479,0.0,0.54954954954955,0.0558375634517767,173,0,5,35,50,60,45,15,0.294117647058823,0.352941176470588,0.264705882352941,0.0882352941176471,170,16.7705098312484,12,14,1.95,1.48888888888889,1.53333333333333,1.32,1014,100,0.08976660682,0.9102333932,198,33,23,20,740,69,12,3,3,13,709,122,183,0.6992110454,35,130,16,41,3.3035,0.53,35,8,0.03,741,26,13,0.93010752688172,0.454545454545454,0.853658536585366,0.8,0.00584795321637427,0.231968810916179,0,59.75,37.71,0.63,0.05,0,0,13,6,6,3,46,0.06989247311827995,0.5454545454545461,0.14634146341463405,0.19999999999999996,0.768031189083821
Sample_0180,0,0,89,66,79,0.982905982905983,0.0,0.448888888888889,0.455172413793103,75,0,45,85,29,21,24,46,0.241666666666667,0.175,0.2,0.383333333333333,120,9.66953980290686,43,11,1.76190476190476,1.41666666666667,1.17391304347826,2.37931034482759,149,98,0.3967611336,0.6032388664,84,11,13,8,33,83,3,0,0,12,41,33,75,0.2751677852,25,121,22,67,1.8464,0.65,6,10,0.0,33,16,12,0.949367088607595,0.681818181818182,0.955056179775281,0.934782608695652,0.00826446280991735,0.519480519480519,2,30.17,72.22,2.39,0.04,0,0,4,21,4,3,10,0.050632911392405,0.318181818181818,0.04494382022471899,0.065217391304348,0.480519480519481
Sample_0181,0,0,85,26,240,0.752136752136752,0.108262108262108,0.526490066225166,0.0977443609022556,230,0,18,80,61,62,76,77,0.221014492753623,0.22463768115942,0.27536231884058,0.278985507246377,276,7.51664818918645,75,37,1.2741935483871,1.80263157894737,1.92207792207792,1.31147540983607,280,188,0.4017094017,0.5982905983,134,28,26,15,77,152,16,1,1,18,77,75,128,0.275,22,224,12,63,2.9252,0.67,14,9,0.18,77,28,19,0.958333333333333,0.692307692307692,0.941176470588235,0.974025974025974,0.0036101083032491,0.594619774077093,18,34.32,66.84,1.95,0.06,1,0,10,8,5,2,25,0.04166666666666696,0.30769230769230804,0.05882352941176505,0.025974025974025983,0.405380225922907
Sample_0182,0,0,92,41,279,0.759708737864078,0.00728155339805825,0.655080213903743,0.128125,258,0,17,78,75,78,26,87,0.281954887218045,0.293233082706767,0.0977443609022556,0.327067669172932,266,23.7960080685816,51,9,1.78205128205128,1.30769230769231,1.57471264367816,1.57333333333333,677,91,0.1184895833,0.8815104167,138,10,12,13,504,55,7,2,4,23,458,106,113,0.6765140325,39,281,23,161,3.1767,0.79,26,27,0.86,504,44,23,0.924731182795699,0.414634146341463,0.847826086956522,0.586206896551724,0.00374531835205993,0.11495246326707,10,66.63,36.21,0.54,0.03,1,0,21,24,14,36,69,0.07526881720430101,0.585365853658537,0.15217391304347805,0.413793103448276,0.88504753673293
Sample_0183,1,1,57,33,289,0.746701846965699,0.00263852242744063,0.540389972144847,0.102484472049689,286,0,22,51,69,110,40,26,0.281632653061224,0.448979591836735,0.163265306122449,0.106122448979592,245,32.1354554970052,19,14,1.4,2.125,1.96153846153846,0.971014492753623,380,48,0.1121495327,0.8878504673,98,6,4,8,264,33,4,1,1,9,249,63,68,0.6552631579,31,221,18,73,3.5618,0.25,26,9,0.0,264,12,9,0.98961937716263,0.666666666666667,0.894736842105263,0.730769230769231,0.0040650406504065,0.126755358462675,5,51.61,29.59,0.57,0.03,0,0,3,11,6,7,96,0.010380622837369957,0.33333333333333304,0.10526315789473695,0.26923076923076905,0.873244641537325
Sample_0184,1,0,72,20,256,0.752873563218391,0.0028735632183908,0.546546546546547,0.072463768115942,242,0,19,68,129,111,89,193,0.247126436781609,0.21264367816092,0.170498084291188,0.369731800766283,522,38.765319552404,57,33,1.71171171171171,1.57303370786517,1.53886010362694,1.33333333333333,627,92,0.1279554937,0.8720445063,109,18,20,7,473,78,0,1,1,12,407,129,91,0.649122807,32,224,13,69,3.1123,0.35,39,10,0.0,473,26,12,0.9453125,0.95,0.944444444444444,0.295336787564767,0.00191204588910134,0.296728851222159,7,74.44,30.03,0.4,0.06,1,0,14,1,4,136,78,0.0546875,0.050000000000000044,0.055555555555556024,0.704663212435233,0.703271148777841
Sample_0185,1,0,63,21,184,0.764925373134328,0.0149253731343284,0.755186721991701,0.102439024390244,170,0,6,59,49,53,18,131,0.195219123505976,0.211155378486056,0.0717131474103586,0.52191235059761,251,41.6675833232502,15,9,1.50943396226415,0.888888888888889,1.66412213740458,1.12244897959184,700,85,0.1082802548,0.8917197452,114,21,10,17,538,63,5,2,1,14,488,104,108,0.6971428571,36,151,22,81,3.4986,0.53,27,23,0.01,538,28,14,0.923913043478261,0.285714285714286,0.936507936507937,0.114503816793893,0.00396825396825397,0.169137466307278,0,53.43,43.2,0.81,0.1,1,0,14,15,4,116,44,0.07608695652173902,0.714285714285714,0.06349206349206304,0.885496183206107,0.830862533692722
Sample_0186,1,0,63,23,243,0.732522796352584,0.0060790273556231,0.561872909698997,0.0864661654135338,230,0,13,55,100,70,53,164,0.258397932816537,0.180878552971576,0.136950904392765,0.423772609819122,387,42.316515688322,30,15,1.28571428571429,1.15094339622642,1.50609756097561,1.23,609,123,0.1680327869,0.8319672131,159,14,17,22,397,90,11,1,3,18,361,114,134,0.5927750411,37,224,23,128,3.2923,0.61,32,18,0.14,397,31,18,0.946502057613169,0.565217391304348,0.873015873015873,0.182926829268293,0.00257731958762887,0.213733431516937,5,50.29,40.25,0.8,0.06,1,0,13,10,8,134,55,0.05349794238683103,0.434782608695652,0.12698412698412698,0.8170731707317069,0.786266568483063
Sample_0187,0,1,100,49,236,0.81038961038961,0.0155844155844156,0.532212885154062,0.171929824561403,186,0,23,84,37,80,47,16,0.205555555555555,0.444444444444444,0.261111111111111,0.0888888888888889,180,23.0976189249022,14,28,1.9125,1.23404255319149,1.25,0.459459459459459,443,132,0.2295652174,0.7704347826,103,18,13,13,296,87,11,3,6,25,273,60,110,0.6162528217,27,255,18,130,2.6763,0.76,11,6,0.2,297,75,25,0.788135593220339,0.469387755102041,0.84,0.875,0.00552486187845304,0.348066298342541,6,32.2,74.04,2.3,0.04,0,0,50,26,16,2,52,0.211864406779661,0.530612244897959,0.16000000000000003,0.125,0.651933701657459
Sample_0188,0,1,107,34,324,0.821505376344086,0.0021505376344086,0.527964205816555,0.0949720670391061,298,0,18,93,104,133,99,90,0.244131455399061,0.312206572769953,0.232394366197183,0.211267605633803,426,16.1012421881046,84,25,1.78947368421053,1.44444444444444,1.82222222222222,1.08653846153846,743,187,0.2010752688,0.7989247312,190,41,21,24,467,143,13,2,4,25,463,103,177,0.6231493943,33,307,16,100,2.7446,0.6,19,15,0.01,468,51,26,0.919753086419753,0.529411764705882,0.869158878504673,0.933333333333333,0.00234192037470726,0.187529714215281,12,38.16,77.94,2.04,0.09,1,1,26,16,14,6,108,0.08024691358024705,0.470588235294118,0.130841121495327,0.06666666666666698,0.812470285784719
Sample_0189,0,0,30,3,268,0.561461794019934,0.0,0.612099644128114,0.011070110701107,213,0,1,27,70,91,23,92,0.253623188405797,0.329710144927536,0.0833333333333333,0.333333333333333,276,27.9732014613987,34,11,1.87912087912088,2.0,1.51086956521739,0.885714285714286,896,180,0.1672862454,0.8327137546,253,20,19,20,584,112,7,4,4,53,531,151,214,0.5926339286,30,212,16,151,3.7959,0.99,27,17,0.9,585,108,60,0.794776119402985,0.333333333333333,0.9,0.369565217391304,0.0036101083032491,0.120442734161146,4,61.34,37.67,0.61,0.03,0,0,55,2,3,58,80,0.20522388059701502,0.666666666666667,0.09999999999999998,0.630434782608696,0.879557265838854
Sample_0190,1,0,92,87,287,0.796137339055794,0.00858369098712446,0.463054187192118,0.232620320855615,275,0,54,79,131,126,52,268,0.227036395147314,0.218370883882149,0.0901213171577123,0.464471403812825,577,77.9947914927657,70,37,1.73015873015873,1.5,1.79850746268657,1.27480916030534,1152,100,0.07987220447,0.9201277955,316,39,32,30,735,67,11,3,3,16,675,194,283,0.5859375,33,318,24,150,3.1776,0.48,39,18,0.04,738,28,17,0.958188153310105,0.620689655172414,0.858695652173913,0.261194029850746,0.00173010380622837,0.293142747294996,4,66.92,36.13,0.54,0.05,0,0,12,33,13,198,89,0.041811846689895016,0.37931034482758597,0.14130434782608703,0.738805970149254,0.706857252705004
Sample_0191,1,0,32,7,226,0.743396226415094,0.0,0.539370078740158,0.0300429184549356,209,0,5,30,93,52,44,63,0.369047619047619,0.206349206349206,0.174603174603175,0.25,252,18.5876302954411,13,12,2.40384615384615,0.681818181818182,1.71428571428571,0.89247311827957,523,126,0.1941448382,0.8058551618,101,21,16,18,367,63,16,5,4,38,321,94,108,0.6137667304,31,156,12,43,3.7083,0.55,30,17,0.05,367,55,38,0.924778761061947,0.714285714285714,0.9375,0.206349206349206,0.00395256916996047,0.229857099422317,7,62.48,42.87,0.69,0.06,0,0,17,2,2,50,40,0.07522123893805299,0.28571428571428603,0.0625,0.7936507936507939,0.770142900577683
Sample_0192,0,0,119,57,112,0.979166666666667,0.0,0.475177304964539,0.337278106508876,100,0,46,106,72,48,26,184,0.218181818181818,0.145454545454545,0.0787878787878788,0.557575757575758,330,60.8173494983134,106,10,2.14583333333333,2.03846153846154,1.77717391304348,1.54166666666667,532,93,0.1488,0.8512,100,10,19,9,394,77,3,3,2,8,349,97,86,0.6560150376,28,160,19,75,1.964,0.7,25,15,0.0,395,20,8,0.892857142857143,0.807017543859649,0.890756302521008,0.576086956521739,0.00302114803625378,0.207703927492447,0,50.84,44.85,0.88,0.07,0,0,12,11,13,78,38,0.10714285714285698,0.19298245614035103,0.10924369747899199,0.423913043478261,0.792296072507553
Sample_0193,1,0,58,12,299,0.680216802168022,0.035230352303523,0.545180722891566,0.0385852090032154,285,0,9,51,111,85,38,163,0.279596977329975,0.214105793450882,0.0957178841309824,0.410579345088161,397,45.1573637405905,46,10,1.70588235294118,0.868421052631579,1.89570552147239,1.0990990990991,923,103,0.1003898635,0.8996101365,140,21,20,13,729,63,9,3,6,22,665,146,112,0.7204767064,32,243,14,57,3.7012,0.85,39,8,0.33,729,36,22,0.953177257525084,0.75,0.879310344827586,0.282208588957055,0.00251256281407035,0.117351463198345,2,58.55,36.42,0.62,0.03,0,0,14,3,7,117,75,0.046822742474916024,0.25,0.12068965517241403,0.7177914110429451,0.882648536801655
Sample_0194,1,0,44,9,336,0.547557840616967,0.0282776349614396,0.670588235294118,0.0260869565217391,319,0,2,42,75,62,26,87,0.3,0.248,0.104,0.348,250,22.8527897640529,22,14,1.53225806451613,1.23076923076923,1.49425287356322,1.2,583,83,0.1246246246,0.8753753754,105,12,15,11,440,56,6,1,3,17,393,104,86,0.6740994854,38,235,24,83,4.0824,0.71,29,16,0.09,440,34,18,0.949404761904762,0.222222222222222,0.954545454545455,0.252873563218391,0.00398406374501992,0.224906824315641,2,56.6,35.18,0.62,0.03,0,0,17,7,2,65,48,0.050595238095238027,0.777777777777778,0.04545454545454497,0.7471264367816091,0.775093175684359
Sample_0195,1,0,84,76,69,0.96943231441048,0.00436681222707424,0.476635514018692,0.524137931034483,66,0,62,81,124,122,83,26,0.349295774647887,0.343661971830986,0.233802816901408,0.0732394366197183,355,39.7452827389616,26,16,1.70491803278688,1.09638554216868,1.42307692307692,0.782258064516129,1573,189,0.1072644722,0.8927355278,281,53,30,39,1170,109,18,5,9,48,1123,197,253,0.7139224412,30,122,25,73,1.7722,0.66,27,28,0.11,1170,51,48,0.956521739130435,0.815789473684211,0.964285714285714,1.0,0.00280898876404494,0.130779149014552,6,55.87,38.14,0.68,0.07,0,0,3,14,3,0,106,0.043478260869564966,0.18421052631578905,0.03571428571428603,0.0,0.869220850985448
Sample_0196,0,1,42,12,235,0.612456747404844,0.110726643598616,0.782407407407407,0.048582995951417,199,0,3,38,48,99,20,15,0.263736263736264,0.543956043956044,0.10989010989011,0.0824175824175824,182,33.3504122913046,11,7,2.87878787878788,1.05,0.933333333333333,0.4375,809,114,0.1235102925,0.8764897075,167,14,16,23,589,81,9,1,5,18,557,111,141,0.6885043263,26,156,16,71,3.5356,0.71,16,15,0.1,590,54,18,0.846808510638298,0.25,0.904761904761905,0.733333333333333,0.00546448087431694,0.0703206932715129,6,55.47,45.07,0.81,0.0,0,0,36,9,4,4,92,0.15319148936170202,0.75,0.09523809523809501,0.26666666666666705,0.9296793067284871
Sample_0197,1,0,93,32,265,0.848717948717949,0.00256410256410256,0.528301886792453,0.107744107744108,239,0,14,73,108,179,48,32,0.294277929155313,0.487738419618529,0.130790190735695,0.0871934604904632,367,57.7943552607,22,44,1.7877094972067,0.770833333333333,2.0,0.814814814814815,1117,137,0.1092503987,0.8907496013,234,38,27,28,790,92,9,4,4,28,774,132,211,0.6929274843,33,262,18,130,3.2325,0.88,30,14,0.59,791,54,30,0.90188679245283,0.4375,0.78494623655914,0.6875,0.00271739130434783,0.24514209375759,2,46.43,39.08,0.84,0.07,1,0,26,18,20,10,135,0.09811320754717001,0.5625,0.21505376344086002,0.3125,0.75485790624241
Sample_0198,1,0,129,85,123,0.946587537091988,0.00593471810089021,0.496875,0.408653846153846,113,0,65,111,160,124,75,258,0.259319286871961,0.20097244732577,0.121555915721232,0.418152350081037,617,67.0685283870162,69,41,1.70967741935484,1.58666666666667,1.51937984496124,1.3625,935,121,0.1145833333,0.8854166667,122,16,29,13,755,85,7,2,7,20,648,182,105,0.6930481283,28,215,22,139,1.9273,0.77,30,25,0.17,757,30,20,0.91869918699187,0.764705882352941,0.86046511627907,0.267441860465116,0.00161812297734628,0.33011013675749,5,48.96,40.41,0.83,0.05,0,0,10,20,18,189,83,0.08130081300812997,0.235294117647059,0.13953488372093004,0.732558139534884,0.66988986324251
